text,target
" smile, elmine, smile! ;) don't forget the winner smile!  ah.. and I wanna a see a picture of that moment! ;)",1
" it sounds like you had a beautiful wedding, i love hawaiian music btw. my best to you both! lot's of laughs i hope  xoxo",1
 ha can you just imagine.....! ,1
 Happiness? ,1
 don't raspberry me!  Hiyu doin shortcake?,1
 on top of that my online record was unavailable as well and then couldn't get anyone on the phone.,0
just got up ,1
listening to adtr in this car.two people in the front see.im in the back alone.i wanna sing outloud and get hyphy ,1
 wooh.. you got new ituos! Let me know the improvement in it ,1
"thank for following me, ",1
" naww babyy ill visit you, but its so dark outside,ill be there in spirity ",1
surfing the net..new here &gt;&gt;&gt;just love rainy days!!!! ,1
 Teething? around 6mths but I've nannied for babies that have started around 3 mths. All different and so are their teeth ,1
"i feel like playing the sims, so i think i will. the big bang theory can be saved for later. i love having nothing to do! ",1
" ÃÂ¥ÃÂ°ÃÂÃÂÃÂ¸Ã?, Ã?ÃÂ¸ÃÂ³ÃÂÃÂÃÂ½ÃÂ¾. ",1
 thanks for this morning.  was great. What was the name of the woman you said we should invite?,1
 Thats so cool - I hear he's super nice ,1
*yawn*  @ nba finals... so glad it's all over... ,1
 is Andy Bellfluer getting more funny or what  he made me die laughing tonight with his drunkeness,1
 Give it time. Any change requires some relearning ,1
"Uploading music on my ipod like Miley Cyrus, Demi Lovato, Savannah Outen and Jonas Brothers  Love you guys so much!",1
Back to work ,1
"went to ur mansion, wow ",1
 woooo! oh and how did the engraving turn out? bagus anot?! ,1
 hahah... treated by my Ex boss ,1
 hahah u found out how to use it eh? Gnite foo! ,1
Don't fall in love with somebody who doesn't love you back. it's not cool..!  (kok bnyk yg sewot dgn statement gue.. hehe),1
 how comes no one has answered my calls or emails?,0
" Well, I was sending you lots of gay thoughts too. Hope you got them! ",1
" ok I will let my friend know and get back to you, DM me you number so I can text you when I get her response, thanks, ",1
 back! just ate lunch ,1
 http://www.opera.com  Hope it helps!,1
 can you come and do my hair too ,1
"the nanny named fran... no idea why, but i like this show ",1
   I don't like it when you're asleep either! Wake up!  At least I have  on this side of the globe!,1
Bombay Bo Single FULL HQ Version Next WK  Get Tix for CS Worldwide Concert June28 CIRCA ...Happy 1YR Anniversary Embassy EVERYONE FREE SAT,1
"  Haha, good point. ",1
I'm done with my video and i did it amazing!!!... ... Now i have to learn the topic. please pray 4 me 2 be exempt!! please!! :S ,1
 all the people here in Piemonte say it is not possible to eat well in Provence   I am glad to hear this is only a myth.,1
woot lakers won AGAIN ,1
"Mester in vanzari in domeniu IT -  retelistica, cautat pentru eventuala angajare!  Hiring IT-networking Sales Man.",1
 gooood luck and drive safe! ,1
 LoL....yeah Im gonna see him on saturday ,1
" I'll have to take an after picture when it's done to show you, lol...I am determined to get it spotless now! -Night! ",1
"First day of school tomorrow, after 2.5 years. Halo on my head ",1
 LOL  exactly. she shut 'scripts' downnnnnnnn! Shout out to the REAL  she's such a barbie!,1
I wanna be a singer. ,1
 I have never seen such incompetency from a gate agent in years of business travel DFW B16 gate agent needs training or new job,0
" LOL well the dish is already there, so that's not a concern. ",1
"Jen_92 , yeah thanks shibu i have a kit kat ",1
 http://twitpic.com/7g8ry - So wonderful! I love to visit too this kind of place ,1
i &lt;3 how i'm slowly getting everyone i know into twitter ,1
" J, my homepage right, 16/20 twits are from YOU!!!! that's how many u spam my twitter everyday!!! hahaha... study hard! ",1
i can't believe you got me to do this!   Ordered the crib and mattress...monkey has a bed!,1
 Seriously? Who is your sister? We'll break out the lemonade on June 20! ,1
  downstairs at the mo' Instruction leaflet worked! Thanks guys! ,1
 Are you as excited as I am about tomorrow...  Why am I going to work? ,1
" my flight was Cancelled Flightled, leaving tomorrow morning. Auto rebooked for a Tuesday night flight but need to arrive Monday.",0
" Thanx for the follow!! My Blackberry 'follow' option is gone...strange, but I'll add you later tonite when I'm on my laptop ",1
Off to work ,1
 True! I have days when I can only sketch. Just go with the flow  Still better than being unable to pick up a pencil...,1
 Ã¢ÂÂ« http://twt.fm/159656  &quot;Do you see me?&quot; -favorite line in that song ,1
 ,1
" yea, it has been  and some of the conversations have been interesting =P",1
37signals fixed a bug for me in Highrise. Thanks. That's a way better approach than arguing with me on Twitter ,1
Happy monday twitterland ,1
 Jump on grooveshark and find something  http://listen.grooveshark.com/,1
101-96. Lakers: The *Magic* Cockblocker. ,1
 looks good to me  ,1
is trying to work out how to use twitter lolz ,1
&quot;Fly With Me&quot;- Jonas Brothers&lt;33 such and amazing song and video! ,1
" okayy. If you just put the direct link in the right place, it should work ",1
 2293 is the Cancelled Flightled one,0
 Yes... Believe me... This is possible. ,1
Yay waking up later than I normally have to for work! Let's do this thang. I have no idea what to wear! ,1
Chapter 7 of Acne Ink: A Novel (part 2) is up on Facebook. Last night paid off. ,1
"and that goes for you too, .  ",1
watching Mean Girls! Gosh I love this movie  &quot;you could try Sears&quot; hahaha,1
 thanx for asking ,1
kicking it at home. text me ,1
"i wanna go see wicked again, right now. and get a puppy, and another piercing or tat. its just one of those nights. life is good  night",1
 well I only wear thongs on my feet so I don't care ,1
1. I hate ex boyfriends and 2. I love hanging out with old friends I haven't seen in a while! ,1
http://twitpic.com/6vmui - very pretty ,1
 I could teach you how not to dj ,1
 i desperately want to! just need to convince  that we can spare the money. ,1
 that looks very interesting.. thanks heaps for the link... will have a bit of a read ,1
GoodNight.  count your blessings. God is so Faithful.,1
 you were fantastic!! It was so nice to see you really were touched by the reception you got. It was well deserved  x,1
belajar cara gunain twitter... ,1
 my first happy time...as Borat wld say ,1
: Take it home by White Tie Affair ,1
Not your fault no need to say sorry  -Chad,1
" Ed's Up? Ed from Barenaked Ladies has a show  he flies all over in his plane, doing interesting jobs, love this show!",1
" Thanks hun, I'm sure I will ",1
 Hiiii ,1
 hahaha aww well bunnies make everything better! so adorable! ,1
LVTT TOMORROW!!!!! SO EXCITED!!!!!!!! Going to buy it at midnight.  (if you were smart you would too),1
 have fun with it--it's chaper than burning TS scrolls ,1
back in the twitterverse after painful twitpocalypse experiences - iPhone still fekd though ,1
home and mexican for dinner tonight ,1
Listening to JVA remix of Surrounded by light.. nice remix ,1
" Bugger me, it's still light here! Your sunsets must be really early ",1
 hii! im good thanks  how are you? x,1
Playing some good ol' PS3 games.. ,1
  Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?,0
Good morning twitterverse. Been up since 5 w/ . I hope today finds all of you in high spirits with all of your needs fulfilled. ,1
Today's my little bro's birthday! family celebration! - just at home    * Cool day *,1
 - hey brandon boo! How are things? Hope all is well ,1
 Sent you an LJ PM with some shinies ,1
" and me, cause I follow you on Twitter. ",1
Jus finished listening to the Mighty Morphin Power Rangers theme song dont ask ,1
 i passed the phone over to  &amp; he got rid of them the second time  it was a +38 number,1
trying to figure out shit on twitter ,1
" Family is first! Nice that you threw a party for your brother.    Have a great day, Elizabeth.",1
 congrats! good job!  you guys kicked ass ,1
Wow! Was anyone else hailstoned this morning??! ,1
: i know where you live ,1
    http://twitpic.com/7g924# aussie reveiw of so good in a AUS music mag! ,1
Gm fellow twitters another hot / hard working week just started. Hope everybody had a nice weekend ,1
 i can handle...i think.. ,1
Nighty Night peoples  God Bless,1
gonna go sit outside on the steps w/ my box of reds ;) ahhh ,1
"shout outs to all yall at twitter for bumpin it to 13 followers, you guys are the shiznits ",1
"Hahaa, I desperately need to shave my legs. ",1
http://twitpic.com/7gmrs - And here's all of it ,1
 cool ,1
 lol yes we do! &lt;3 ,1
 that doesnt look so &quot;simple&quot; to me! :o Hope u saved me a piece  since my diet came to its own halt ugh. Bleak!,1
Finally.....   I miss nights like this... Until tomorrow...,1
Almost to florida. It should be like 2 hours. Georgias trees are so pretty when its sunny. ,1
 You should learn the Single Ladies dance. And film it. In the full outfit. ,1
i'm finaly up to date with what the buck ,1
stoned fuckin a. ,1
" ummm its gettting bettterrr, than before, but its still prettty bad ! lol ",1
basking in the Penguins game 7 win. Won $60 ,1
Monday mornings don't always have to be bad. ,1
my sister is going to see  in her hometown Thursday. Her first time! She will have a BLAST! So excited (jealous) for her ,1
 Take it as a compliment. Maybe you should be an Awards Ceremony beat writer ,1
Coming to the end of National Smile Month. Create a beautiful smile by  sending  unexpected flowers   http://bit.ly/4gkSS9,1
 All depends on what year you're starting in ,1
" Forgot the reds! Here's the order Red, Yellow, Green or Orange, Blue &amp; then Brown. Goodnight! ",1
" yeah-- i'm planning on doing some outsourcing on this. i've a tax consultant, but no accountant right now. ",1
 are you bored because i'm not there??? ,1
 not yet. I'm next in the terminal a customer service area.,0
 475 followers? you need to aim for 500 now!  LOL,1
breaking my fast~ today I managed to fall asleep again after waking up too early! ,1
 i activated your account man  enjoy!!,1
 SHOULDA BEEN ME ,1
 ha you very busy huh? schedule blocked up till sat night ,1
Summer has arrived and we are creating more beautiful smiles with Invisalign and Invisalign Teen than ever before ,1
"All work and some play ;) Is it really possible to miss someone THIS much?!?! I'm really priviliged to love someone, who loves me back! ",1
" I'm thrilled that we have such a great Indian food place so close to us!  You'll just have to come up here, we'll take you! ",1
checking out twitter for the first time ,1
"Watching the Graduate, then studying. My priorities have rearranged themselves ",1
 I'm waiting for her to do it actually. Please do ,1
 Hey. What`s up? ,1
 welcome to my world ,1
 Good Mornin ,1
I feel very creatively funny today  not use to this,1
" Hiya. No, went to Download Festival. The main heavy rock &amp; metal festival. Very loud ",1
yeah the american dream ,1
 it's different because i make being geeky cute ,1
", glad you say that-it's the first one I've got lined up, starting with a Mr Dyson and a Mr Gareth Barry ",1
Thank you for letting me fall asleep with a smile on my face. You guys keep me going even when I'm down. [N.T.C.N.]  &lt;3,1
well im up  s'gony rain ehday  and some wummin has kicked eh bucket cos of swine flu In scotland  All you Port high childen uh oh lol,1
 BORING BORING BORING  HM movie in 33 days. Oh yeah!!,1
is trying to plan his next little trip ,1
 *wakes you up* ,1
So I picked to stay with with Tori ,1
Finally done with the vid.  Shoooooot. I want to know what my section is already. I can't wait for tomorrow.,1
" Yeah, he has been almost bragging about it to everyone. Can't wait to leave ",1
 Haha...your favorite late night place!  I think it's cute how often you go there ,1
 uh oh! i gave you feedback!!! :S  ,1
 &amp; without my crucifix just imagine how many vampire attacks I would have suffered! ,1
woot! lakers won game 2 of the finals! watching talladega nights and eating twizzlers. then bed and hanging with Evan tomorrow. ,1
 yee sounds good. Nightttt ,1
 please blog about your drunken sewing creations if that happens ,1
Just wrote a post on the state of the Canadian VC industry. Bit presumptuous given that I'm not a VC. ,1
  guess whos back bish  ull never get rid of me,1
"I must say, Kevin Jonas is so HOT!!!  I know I know I am wayyyyyy to old to like him, but hes sooooo cute.  Bye now, nap time! ",1
going to bed...so sleepy from today. night ,1
 hahaha thanks so much!!   &lt;3,1
 Nothing like mom's cooking unless u know all the recipes &amp; make 'em better!    Hello to the Fab 5+2! Spaghetti 4 me 2nite!,1
" Harry Potter: Chamber of Secrets! Did I get it right? Haven't seen it, I just googled it! ",1
